Group,SampleID,pc1end,pc2end,Roost,CollectionMonth,Site,Labeler,pc1start,pc2start,DistMethod,Pid
HB-A-July,7272017HBPoolA3,0.180680746891318,0.0226940018144547,A,July,HB,HB-A,0.0966725633267754,-0.0357715619444873,bray,pid=99
HB-A-June,6212017HBA1,0.117572878906272,0.177671422289807,A,June,HB,HB-A,-0.0983457899390399,0.0897369225857379,bray,pid=99
HB-A-June,6212017HBA10,0.133788574433391,0.131816038572448,A,June,HB,HB-A,-0.0983457899390399,0.0897369225857379,bray,pid=99
HB-A-June,6212017HBA2,-0.0324598424985551,0.0500149904896842,A,June,HB,HB-A,-0.0983457899390399,0.0897369225857379,bray,pid=99
HB-A-June,6212017HBA3,-0.262231319608898,0.126243525737086,A,June,HB,HB-A,-0.0983457899390399,0.0897369225857379,bray,pid=99
HB-A-June,6212017HBA4,-0.0312639925032103,-0.00258579018891389,A,June,HB,HB-A,-0.0983457899390399,0.0897369225857379,bray,pid=99
HB-A-June,6212017HBA5,-0.0294666344723557,-0.0275671033941893,A,June,HB,HB-A,-0.0983457899390399,0.0897369225857379,bray,pid=99
HB-A-June,6212017HBA6,0.0366770723573852,-0.0992302472451335,A,June,HB,HB-A,-0.0983457899390399,0.0897369225857379,bray,pid=99
HB-A-June,6212017HBA7,-0.303685262786121,0.0796627054488024,A,June,HB,HB-A,-0.0983457899390399,0.0897369225857379,bray,pid=99
HB-A-June,6212017HBA8,0.00506760179392941,0.0291576959740882,A,June,HB,HB-A,-0.0983457899390399,0.0897369225857379,bray,pid=99
HB-A-June,6212017HBA9,-0.357362709038101,0.0724775833829301,A,June,HB,HB-A,-0.0983457899390399,0.0897369225857379,bray,pid=99
HB-A-June,6212017HBPoolA2,-0.125320573858905,0.177642959658664,A,June,HB,HB-A,-0.0983457899390399,0.0897369225857379,bray,pid=99
HB-A-June,6212017HBPoolA3,-0.0730230079037413,0.178468252811411,A,June,HB,HB-A,-0.0983457899390399,0.0897369225857379,bray,pid=99
HB-A-June,6212017HBPoolA4,-0.110590285240224,0.191623256019691,A,June,HB,HB-A,-0.0983457899390399,0.0897369225857379,bray,pid=99
HB-A-June,6212017HBPoolA1,-0.134335172131424,0.0875565969647303,A,June,HB,HB-A,-0.0983457899390399,0.0897369225857379,bray,pid=99
HB-A-September,9152017HBA1,0.109875230825778,-0.0105880329359038,A,September,HB,HB-A,0.218117628449551,-0.00137735261852831,bray,pid=99
HB-A-September,9152017HBA10,0.13982235834137,0.0486927984560107,A,September,HB,HB-A,0.218117628449551,-0.00137735261852831,bray,pid=99
HB-A-September,9152017HBPoolA1,0.329457251100686,-0.0191331178668315,A,September,HB,HB-A,0.218117628449551,-0.00137735261852831,bray,pid=99
HB-A-September,9152017HBPoolA2,0.325667794460504,-0.0101548413536738,A,September,HB,HB-A,0.218117628449551,-0.00137735261852831,bray,pid=99
HB-A-September,9152017HBPoolA3,0.318797303354859,-0.0113144612428789,A,September,HB,HB-A,0.218117628449551,-0.00137735261852831,bray,pid=99
HB-A-September,9152017HBPoolA4,0.324352294410037,-0.00509779387910494,A,September,HB,HB-A,0.218117628449551,-0.00137735261852831,bray,pid=99
HB-A-September,9152017HBA2,0.130865841671467,0.0172210837742499,A,September,HB,HB-A,0.218117628449551,-0.00137735261852831,bray,pid=99
HB-A-September,9152017HBA3,0.0958275910623006,-0.0312701643747891,A,September,HB,HB-A,0.218117628449551,-0.00137735261852831,bray,pid=99
HB-A-September,9152017HBA4,0.209864924908866,0.129485048658047,A,September,HB,HB-A,0.218117628449551,-0.00137735261852831,bray,pid=99
HB-A-September,9152017HBA6,0.125754059039762,0.00102690418718202,A,September,HB,HB-A,0.218117628449551,-0.00137735261852831,bray,pid=99
HB-A-September,9152017HBA7,0.199507841208919,0.213342142752607,A,September,HB,HB-A,0.218117628449551,-0.00137735261852831,bray,pid=99
HB-A-September,9152017HBA8,0.0325515020941145,-0.188569745846425,A,September,HB,HB-A,0.218117628449551,-0.00137735261852831,bray,pid=99
HB-A-September,9152017HBA9,0.101361829054943,-0.116452759176563,A,September,HB,HB-A,0.218117628449551,-0.00137735261852831,bray,pid=99
HB-B-July,7272017HBB7,-0.352874712974398,-0.0836853237423567,B,July,HB,HB-B,0.111228310607519,-0.222478937152632,bray,pid=99
HB-B-July,7272017HBB9,0.155561867233233,0.0940693181109042,B,July,HB,HB-B,0.111228310607519,-0.222478937152632,bray,pid=99
HB-B-July,72717HBPoolB4,0.271060306643911,-0.244634554319656,B,July,HB,HB-B,0.111228310607519,-0.222478937152632,bray,pid=99
HB-B-July,72717HBPoolB1,0.269277615455762,-0.286030287962499,B,July,HB,HB-B,0.111228310607519,-0.222478937152632,bray,pid=99
HB-B-July,72717HBPoolB2,0.271775321955277,-0.274245778548274,B,July,HB,HB-B,0.111228310607519,-0.222478937152632,bray,pid=99
HB-B-July,72717HBPoolB3,0.236653520258719,-0.251132636672228,B,July,HB,HB-B,0.111228310607519,-0.222478937152632,bray,pid=99
HB-B-July,7272017HBB10,-0.372910559564737,-0.144327495432659,B,July,HB,HB-B,0.111228310607519,-0.222478937152632,bray,pid=99
HB-B-July,7272017HBB2,0.0684689973781582,-0.232752633548392,B,July,HB,HB-B,0.111228310607519,-0.222478937152632,bray,pid=99
HB-B-July,7272017HBB3,-0.423105547828378,-0.143889695374425,B,July,HB,HB-B,0.111228310607519,-0.222478937152632,bray,pid=99
HB-B-July,7272017HBB1,0.176586738467265,-0.334578912387398,B,July,HB,HB-B,0.111228310607519,-0.222478937152632,bray,pid=99
HB-B-July,7272017HBB5,0.163825586062944,-0.234196000255064,B,July,HB,HB-B,0.111228310607519,-0.222478937152632,bray,pid=99
HB-B-June,6212017HBB1,0.125900474404603,0.0686429771049171,B,June,HB,HB-B,-0.0405451869807945,0.0678713737076323,bray,pid=99
HB-B-June,6212017HBB10,-0.347615445934217,-0.117579073738018,B,June,HB,HB-B,-0.0405451869807945,0.0678713737076323,bray,pid=99
HB-B-June,6212017HBB2,-0.266320159368266,0.112326896487679,B,June,HB,HB-B,-0.0405451869807945,0.0678713737076323,bray,pid=99
HB-B-June,6212017HBB8,0.265457380066021,-0.183270124358214,B,June,HB,HB-B,-0.0405451869807945,0.0678713737076323,bray,pid=99
HB-B-June,6212017HBB9,0.132977678779352,0.0287918942618783,B,June,HB,HB-B,-0.0405451869807945,0.0678713737076323,bray,pid=99
HB-B-June,6212017HBPoolB3,-0.18540695974364,0.174065152345456,B,June,HB,HB-B,-0.0405451869807945,0.0678713737076323,bray,pid=99
HB-B-June,6212017HBPoolB4,-0.130670902457468,0.161217481510049,B,June,HB,HB-B,-0.0405451869807945,0.0678713737076323,bray,pid=99
HB-B-June,6212017HBB6,0.0841656878425703,0.0962426105970172,B,June,HB,HB-B,-0.0405451869807945,0.0678713737076323,bray,pid=99
HB-B-June,6212017HBB3,0.0854756291558922,0.0488168548569822,B,June,HB,HB-B,-0.0405451869807945,0.0678713737076323,bray,pid=99
HB-B-June,6212017HBB4,0.0881254428699088,0.0356784800448333,B,June,HB,HB-B,-0.0405451869807945,0.0678713737076323,bray,pid=99
HB-B-June,6212017HBB5,-0.0133977405124482,-0.0430251440372546,B,June,HB,HB-B,-0.0405451869807945,0.0678713737076323,bray,pid=99
HB-B-June,6212017HBPoolB1,-0.0321263180579277,0.177949454694315,B,June,HB,HB-B,-0.0405451869807945,0.0678713737076323,bray,pid=99
HB-B-June,6212017HBPoolB2,-0.118537963276139,0.153955691562062,B,June,HB,HB-B,-0.0405451869807945,0.0678713737076323,bray,pid=99
HB-B-September,9152017HBB10,0.121766063066069,0.0128435083199906,B,September,HB,HB-B,0.269512112728873,0.111756290975178,bray,pid=99
HB-B-September,9152017HBB2,0.185082022893281,0.0101431412579983,B,September,HB,HB-B,0.269512112728873,0.111756290975178,bray,pid=99
HB-B-September,9152017HBB3,0.112027133723081,-0.00675644411925303,B,September,HB,HB-B,0.269512112728873,0.111756290975178,bray,pid=99
HB-B-September,9152017HBB4,0.0925824179289754,-0.181944848526021,B,September,HB,HB-B,0.269512112728873,0.111756290975178,bray,pid=99
HB-B-September,9152017HBB7,0.128675998537983,0.00238314798837281,B,September,HB,HB-B,0.269512112728873,0.111756290975178,bray,pid=99
HB-B-September,9152017HBB9,0.236642342919515,-0.216119774035277,B,September,HB,HB-B,0.269512112728873,0.111756290975178,bray,pid=99
HB-B-September,9152017HBPoolB1,0.334062619386265,0.186758053993033,B,September,HB,HB-B,0.269512112728873,0.111756290975178,bray,pid=99
HB-B-September,9152017HBPoolB2,0.338047089115687,0.208684579619732,B,September,HB,HB-B,0.269512112728873,0.111756290975178,bray,pid=99
HB-B-September,9152017HBPoolB3,0.332994318489197,0.210191036446534,B,September,HB,HB-B,0.269512112728873,0.111756290975178,bray,pid=99
HB-B-September,9152017HBPoolB4,0.330432272338359,0.207914604241811,B,September,HB,HB-B,0.269512112728873,0.111756290975178,bray,pid=99
HB-C-July,7272017HBC1,0.232218080928155,-0.195121572265884,C,July,HB,HB-C,-0.0964395607173622,-0.155554163340578,bray,pid=99
HB-C-July,72717HBPoolC1,0.0333084450724949,-0.1568538558319,C,July,HB,HB-C,-0.0964395607173622,-0.155554163340578,bray,pid=99
HB-C-July,72717HBPoolC2,0.0362251497267978,-0.131403874279369,C,July,HB,HB-C,-0.0964395607173622,-0.155554163340578,bray,pid=99
HB-C-July,7272017HBC5,-0.395738575523723,-0.155739816829177,C,July,HB,HB-C,-0.0964395607173622,-0.155554163340578,bray,pid=99
HB-C-July,7272017HBC6,-0.35718764258959,-0.0256165018822144,C,July,HB,HB-C,-0.0964395607173622,-0.155554163340578,bray,pid=99
HB-C-July,7272017HBC2,-0.268148550691093,-0.136667784738832,C,July,HB,HB-C,-0.0964395607173622,-0.155554163340578,bray,pid=99
HB-C-July,7272017HBC4,0.0486139421948967,-0.284768510504646,C,July,HB,HB-C,-0.0964395607173622,-0.155554163340578,bray,pid=99
HB-C-July,72717HBPoolC3,-0.0235640890373427,-0.146164604671471,C,July,HB,HB-C,-0.0964395607173622,-0.155554163340578,bray,pid=99
HB-C-July,72717HBPoolC4,-0.133345548908989,-0.117284590276965,C,July,HB,HB-C,-0.0964395607173622,-0.155554163340578,bray,pid=99
HB-C-July,7272017HBC9,-0.0729197472056906,-0.255279843651941,C,July,HB,HB-C,-0.0964395607173622,-0.155554163340578,bray,pid=99
HB-C-June,6212017HBC2,0.0603064016735601,0.081092051126928,C,June,HB,HB-C,0.0438324916906561,0.129438727866067,bray,pid=99
HB-C-June,6212017HBC5,-0.41632640038377,0.0937559279872844,C,June,HB,HB-C,0.0438324916906561,0.129438727866067,bray,pid=99
HB-C-June,6212017HBC6,-0.0056130927176423,0.061717297589958,C,June,HB,HB-C,0.0438324916906561,0.129438727866067,bray,pid=99
HB-C-June,6212017HBC3,-0.0549066442030028,0.0956866142383542,C,June,HB,HB-C,0.0438324916906561,0.129438727866067,bray,pid=99
HB-C-June,6212017HBC4,0.0292926773535284,0.0382931457498135,C,June,HB,HB-C,0.0438324916906561,0.129438727866067,bray,pid=99
HB-C-June,6212017HBC1,0.234412773064263,0.320426117354637,C,June,HB,HB-C,0.0438324916906561,0.129438727866067,bray,pid=99
HB-C-June,6212017HBC10,0.122198645292257,0.0825099249926317,C,June,HB,HB-C,0.0438324916906561,0.129438727866067,bray,pid=99
HB-C-June,6212017HBPoolC1,0.146182314059379,0.108216031222338,C,June,HB,HB-C,0.0438324916906561,0.129438727866067,bray,pid=99
HB-C-June,6212017HBPoolC2,0.131351152318781,0.150165575594567,C,June,HB,HB-C,0.0438324916906561,0.129438727866067,bray,pid=99
HB-C-June,6212017HBPoolC3,0.131404216469197,0.106450389391739,C,June,HB,HB-C,0.0438324916906561,0.129438727866067,bray,pid=99
HB-C-June,6212017HBPoolC4,0.140470446959952,0.135667567592306,C,June,HB,HB-C,0.0438324916906561,0.129438727866067,bray,pid=99
HB-C-June,6212017HBC7,-0.393521378884271,0.106140526071607,C,June,HB,HB-C,0.0438324916906561,0.129438727866067,bray,pid=99
HB-C-June,6212017HBC8,0.144778381494786,0.147162653853223,C,June,HB,HB-C,0.0438324916906561,0.129438727866067,bray,pid=99
HB-C-June,6212017HBC9,0.192227487479387,0.322916762607249,C,June,HB,HB-C,0.0438324916906561,0.129438727866067,bray,pid=99
HB-D-July,7272017HBD1,0.116576487108746,0.0504348181502866,D,July,HB,HB-D,-0.0464373837345609,-0.106627836450594,bray,pid=99
HB-D-July,7272017HBD10,0.255047235406813,-0.206460689691157,D,July,HB,HB-D,-0.0464373837345609,-0.106627836450594,bray,pid=99
