Feature ID	Taxon	Confidence
788e14d9e508d08b2e2c70ec0175db47	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Chaoboridae;g__;s__	0.6533333333333333
f2e15dddb35657dd9dfe63a98ca88f15	Unassigned	1.0
789e602a7a08bd94e35a3ab12b1f05ec	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Tabanidae;g__Chrysops	0.9921568627450981
6b43100cda277bf9056f7f4a366b634c	Unassigned	1.0
ef23b375c3a0de583e23902148a48284	Unassigned	1.0
98318841f9a8c2b076c66e33f921adae	Unassigned	1.0
44a5f04a4d63039d07a745a1d9055625	k__Animalia;p__Arthropoda;c__Collembola;o__Poduromorpha;f__Hypogastruridae;g__;s__	1.0
d405c478757e0212fcc4edb31b7e185c	Unassigned	1.0
ed34d41cf3e4b4089a56902e2b785157	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Tabanidae;g__Chrysops	0.9737609329446064
c26ba7b948638f60dc42aa024dfcb153	Unassigned	1.0
0cdeabb3e54191b669a12ca7892ba0f8	Unassigned	1.0
01874b5a4385156057c4bad56eda3e29	Unassigned	1.0
3e2a76dfd07bf396f323d3df1e67b1bc	Unassigned	1.0
6fbdaef00623478ecb22b20f7ce65180	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Psychodidae;g__;s__	0.75
c496b301b54d3ac70e6ed9dd7fc5e903	Unassigned	1.0
f7a9169b51f0f35eb7f68b9698fe6bc9	Unassigned	1.0
7c79a6e5cd0492449a7c1c267f2e75ee	Unassigned	1.0
3a0ba0a28b95571619ef89aa8c225016	Unassigned	1.0
5347e2845c823196990a471ff84e7394	k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Elateridae;g__Melanotus	0.9893617021276596
549b782ca352a77330ecf9c70828c0b8	Unassigned	1.0
678873247e2b1e3b67a000414a901490	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera	1.0
031057a00d5db9ddee1b5b4e6fc32577	k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Diapriidae;g__;s__	1.0
acddeefc916c008577426e79b31cb59a	Unassigned	1.0
e1f4c82d1fc21b8f5947447f337769ef	Unassigned	1.0
1566a7ea57831e6d4a9352834e497d34	k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Cerambycidae	1.0
b59dea065c7b7838856796f0006394e3	Unassigned	1.0
261787c38a1af585b4494dd0ebc9c3f6	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9983481313235598
dd94be052fe141cf5928dfd13fe9d1f7	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera	1.0
96f8beadb16ec00c9083c684434ec85a	Unassigned	1.0
7f9a42a2bb21cbbc1e9061157f5b3013	Unassigned	1.0
50300194b1b68335f10cde1de177b4c9	Unassigned	1.0
