Feature ID	Taxon	Consensus
090ef9787fee7f6374a035775d1c5ac8	Unassigned	1.0
ca3d7045568efdefb308477eb55dd2eb	Unassigned	1.0
0526ab66fcdedb01e8ea14b368880d3d	Animalia;Arthropoda;Insecta;Hemiptera;Miridae;Tropidosteptes;Tropidosteptes amoenus	1.0
a120f0ff0012a93df85e55847fe76ed7	Animalia;Arthropoda;Insecta;Diptera;Chironomidae;Procladius;	1.0
280bf5ff01220758cdcb4f7ccfa7414b	Animalia;Arthropoda;Insecta;Neuroptera;Sisyridae;Climacia;Climacia areolaris	1.0
1a7173278c2c2e078735cf86bffb0754	Animalia;Arthropoda;Insecta;Lepidoptera;Depressariidae;Psilocorsis;Psilocorsis reflexella	1.0
e5e569dbc2c9b488f21acec8a0733fbc	Unassigned	1.0
fabc1aa4e56bb5d264e91ae936c12ce7	Animalia;Arthropoda;Insecta;Hemiptera;Aphididae;Sitobion;Sitobion avenae	1.0
40fc9e35a3c8204153974617e692a770	Unassigned	1.0
32583f6560fce90fbbad43f81c56b4e8	Unassigned	1.0
a8aa5d9867898f94aff603ed14ac503a	Animalia;Arthropoda;Insecta;Diptera;Psychodidae;;	1.0
b661f9e3d08ef368d8272ba6b1183040	Animalia;Arthropoda;Insecta;Diptera;Chironomidae;Polypedilum;	1.0
4bb3a17b89f2689ac58bbb4e6f80e81f	Unassigned	1.0
796e98585beaf2f5fa9bfd40f504bae6	Unassigned	1.0
3bdcb8b4c68b3991e56719aec927b766	Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Cenopis;Cenopis reticulatana	1.0
e94da55508b9ace2989870dd0312351d	Unassigned	1.0
8b968658375c717fba9a09e1055c76bb	Unassigned	1.0
e38d50b23b77b6322fb27b8397551db3	Unassigned	1.0
21e773ee0e699b392d06f88e1725b2e8	Animalia;Arthropoda;Insecta;Diptera;Tabanidae;;	1.0
6b5697590b0a94d9d5a2f860b80994fb	Unassigned	1.0
9a73a0371bfa3a3772222870526c4818	Animalia;Arthropoda;Insecta;Lepidoptera;Erebidae;Tetanolita;Tetanolita mynesalis	1.0
68fbc326db8852f38c918815d1a69677	Unassigned	1.0
d3f28aa8b48ca2914981dd1c0e4f0cf0	Unassigned	1.0
315f5ff780c0bed49ea003ffade43a75	Unassigned	1.0
c9f45d93925c7ba21016d7e1bf626089	Animalia;Arthropoda;Insecta;Lepidoptera;Gracillariidae;Caloptilia;Caloptilia violacella	1.0
71d04c80595237ee5a46d61ac705b8cd	Animalia;Arthropoda;Insecta;Coleoptera;Dytiscidae;Coptotomus;	0.6666666666666666
33d26b3da645085d58bdd3b7c24ee68d	Unassigned	1.0
90544265d69d79181f72c7b2529de412	Unassigned	1.0
dd7e7454ff8c40b1d2f2aaf60eace957	Unassigned	1.0
63c3afab36a482e729f9b47fb1490d0b	Unassigned	1.0
24e7d3f659f8cd82c38b3a964891fe88	Animalia;Arthropoda;Insecta;Diptera;Dolichopodidae;;	1.0
b7e01335d73ec2bec8f4b5e08cec4740	Unassigned	1.0
9b0f6241be2cfcedcd35fc5c1d38ca08	Unassigned	1.0
1146ff1c2c575257ae2af1fe5d7e1d27	Animalia;Arthropoda;Arachnida;Araneae;Anyphaenidae;Anyphaena;	1.0
c3dd5fbba20692a91177a75c80242a5f	Unassigned	1.0
a76ccf4dc9d883e4f7a6fd67bb1dc0f4	Unassigned	1.0
d3e176822a1786f03d917d5da3662004	Unassigned	1.0
063a023e43f351e3bfeae136d8ab13c5	Animalia;Arthropoda;Insecta;Diptera;Culicidae;Aedes;Aedes hendersoni	1.0
f967699bade94494cc21806a4d61c9f8	Unassigned	1.0
6f5ea8646f2a998837a4f4d09d8849f9	Animalia;Arthropoda;Arachnida;Araneae;Philodromidae;Philodromus;Philodromus keyserlingi	1.0
f72ffcabc66403ad2d1d279e6866ef65	Unassigned	1.0
05d155506c8ce5df815111f6d49c957d	Unassigned	1.0
50e6cecbbab9d999e8311fba6457cb22	Unassigned	1.0
babe4032baf5cdbd2667b116d73cef02	Unassigned	1.0
13d22889fbcc4c00c426138797a0c42d	Animalia;Arthropoda;Insecta;Lepidoptera;Tischeriidae;Coptotriche;Coptotriche citrinipennella	0.8
dcbee9f01a25b62f5a3b6cf9e040980f	Unassigned	1.0
c225c34f0c5b7eb6d368d3020080a5db	Unassigned	1.0
8243cc6260efd6e38c022d759d32d8ad	Unassigned	1.0
6e08d35016d2d25d9ce7954a79fcc20d	Unassigned	1.0
8a8a36bcce3896f294e9f15daf7a1b6d	Animalia;Arthropoda;Insecta;Diptera;Tachinidae;Phytomyptera;Phytomyptera melissopodis	1.0
306d29e83885908d6564d878a50f019a	Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Coelostathma;Coelostathma discopunctana	1.0
d434e1738ddb7c1f9c4a613774dc0e4c	Animalia;Arthropoda;Insecta;Lepidoptera;Cosmopterigidae;Limnaecia;	1.0
f0053008a21fcd90c5068485dc6db6a3	Unassigned	1.0
5d893ad258fc4aeb666d051c38000813	Animalia;Arthropoda;Insecta;Lepidoptera;Erebidae;Halysidota;Halysidota tessellaris	1.0
5b63139383a9ec398bfa2c719e23963a	Unassigned	1.0
fe2bfe79e5de8a6dec3ec0f0976ea15c	Unassigned	1.0
1cde277bbc2e72fc1bc24b044eb6cd53	Unassigned	1.0
be65814a35aa04833b9ddc7f318f9a51	Unassigned	1.0
d9a575a78430c7315061fc21149177b9	Animalia;Arthropoda;Insecta;Lepidoptera;Gracillariidae;Caloptilia;Caloptilia bimaculatella	0.6
0b68effdefbe38c321f55afda44c23ed	Unassigned	1.0
ec302cf1d37458d517013720fc93f32e	Unassigned	1.0
0aa429e9b2213e5c60a25422f14943c0	Animalia;Arthropoda;Insecta;Diptera;Chironomidae;Coelotanypus;Ambiguous_taxa	0.6666666666666666
b0a7b08b951ce381ffbe6b5a61313dfd	Unassigned	1.0
6807fa01c868603ee0872002e9a60b90	Unassigned	1.0
9a63f31aa2c88a4b2a9f2ce994d61406	Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Paralobesia;Paralobesia viteana	1.0
fe9e9e88a0cf9cd7b127685db190f30d	Unassigned	1.0
480ee879e575de77402ea527f8081086	Animalia;Arthropoda;Insecta;Diptera;Keroplatidae;;	1.0
275c3c116677ef2487ef858470605e24	Animalia;Arthropoda;Insecta;Psocodea;Dasydemellidae;Teliapsocus;	1.0
8f97a57398350d8f2b91e161b5972863	Animalia;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Phyciodes;Ambiguous_taxa	0.7
b60acf9710e229af30063621769d8274	Animalia;Arthropoda;Insecta;Hemiptera;Cicadellidae;Scaphoideus;	1.0
174478f4bd768576a17c22bd75609720	Unassigned	1.0
53ffd7de8033c889c6466cab12758698	Animalia;Arthropoda;Insecta;Diptera;Cecidomyiidae;;	1.0
63a8df753ae77b807855635942a4cae4	Unassigned	1.0
4072b7b92a0f9ef9a14db8347dbca4c9	Unassigned	1.0
a71ec6214e202262c4c417b61c0c75a4	Unassigned	1.0
f51917fab12579590e0a7963661d9a71	Unassigned	1.0
5db19517612f26a3777f9bf35693d876	Animalia;Arthropoda;Insecta;Hymenoptera;Formicidae;Solenopsis;Solenopsis molesta	0.75
13eadb8ab5154acb0d120eaeed571fac	Animalia;Arthropoda;Insecta;Hymenoptera;Diapriidae;;	1.0
e5a1d030d30efce0a679d63b0f693ebc	Unassigned	1.0
7aed01d9bc71ae826c01510bf0dd7d3a	Unassigned	1.0
38137c477a454198dea0b6a7c29a0838	Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Larisa;Larisa subsolana	1.0
9a10f6467b1d15d9f7d3fa6326655648	Unassigned	1.0
1ea1f9f65bca83cedf1720aa3d724d7c	Animalia;Arthropoda;Insecta;Coleoptera;Heteroceridae;Tropicus;Tropicus pusillus	1.0
23524d391fb4b37461c8451d5595911b	Unassigned	1.0
719780ee22fe90d554a3d30fe68e1a6a	Unassigned	1.0
4fbb8481453c2d804d22f3973bacad46	Animalia;Arthropoda;Insecta;Hemiptera;Cicadellidae;;	1.0
fe608b652b5b226f160f9af432e50487	Unassigned	1.0
51a06bc43a9728c6f30e494e2817a7f3	Animalia;Arthropoda;Insecta;Lepidoptera;Blastobasidae;Blastobasis;Blastobasis taurusella	1.0
481e4183509fccba5509bce9cc606fda	Unassigned	1.0
78da695fa1251d7fac8d3239f5ffb12c	Unassigned	1.0
3379c3d09be96b80e0c315688a5a36b8	Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Proteoteras;Proteoteras aesculana	0.9
23648f50748967ac4eddf76139946e85	Unassigned	1.0
78ba5c40f37b4064dd4dab2977f6a471	Unassigned	1.0
ad391eb106916a87b0f1f98a9d6bee2d	Animalia;Arthropoda;Insecta;Diptera;Limoniidae;Metalimnobia;Metalimnobia novaeangliae	1.0
5bf63102553c7aa3e080b68cfc4360d6	Unassigned	1.0
022e1e4acb1982993a07557ff8af844e	Unassigned	1.0
4be8616cb2ab5c1099ca8fe2337836a8	Unassigned	1.0
68d87fb9bd4448b49e6ec0f2856620f4	Unassigned	1.0
b2d734b4364c53c5fbcbb564fac82fb2	Animalia;Arthropoda;Insecta;Lepidoptera;Oecophoridae;Epicallima;Epicallima argenticinctella	1.0
9947596802bceff2d23301756fd561a3	Unassigned	1.0
27796fb6d0f162d48096cf8f9f39e14f	Unassigned	1.0
8a31c4d97f1e54b89bc3d062de3539ce	Unassigned	1.0
ec9f778e07d02dc320e539cbb9c5fd53	Unassigned	1.0
c2d225e9b05628411c05fb960f3d534d	Unassigned	1.0
8143fa1e9d1b65f431a1acbe2d3d6e79	Unassigned	1.0
e36eef976cd0ad9b0dd274727c182c9b	Unassigned	1.0
445e884e00e14eca8a32344269e42fd8	Unassigned	1.0
c1dca3b7cb61e33084471bdcd6e24cd1	Unassigned	1.0
64722973892ec070fa93740d219a48ad	Animalia;Arthropoda;Insecta;Lepidoptera;Cosmopterigidae;Perimede;Perimede erransella	1.0
9462c79aabbcf12b56eebb314a355548	Animalia;Arthropoda;Insecta;Diptera;Chironomidae;;	1.0
659ff80f6a48e09f4d2bed5259045e2e	Unassigned	1.0
397a5ee546a89b8da88fff008d42e914	Unassigned	1.0
15a041e2e862cf549daffdc0832c6319	Unassigned	1.0
fee085f4d7b4f31f5f35e4fc11726f16	Animalia;Arthropoda;Arachnida;Araneae;Clubionidae;Clubiona;Clubiona obesa	1.0
27037734aef210d588ae4baba4b55d16	Unassigned	1.0
39ac9ff798ac138cc9caea144a06e8bd	Unassigned	1.0
f92675dcdae515431b4e5b7235548d38	Unassigned	1.0
6aabdb88508cc955cb9d6ed75d0e2f9b	Unassigned	1.0
e8b3484d07a0fdeeca033d8868002e8d	Animalia;Arthropoda;Insecta;Diptera;Tachinidae;Cholomyia;Cholomyia inaequipes	0.75
cf1ee4a2a4f35508084eaa2a2b93cbe6	Unassigned	1.0
fb599b08f615bd177f67b982ed5466f4	Unassigned	1.0
f71d100b9979804271ed7a7f1653e2dc	Unassigned	1.0
89c2c9f7bd0d0034a532dee1554f2e8c	Unassigned	1.0
a394ea874a6b3d7791665ded95f7d4f8	Animalia;Arthropoda;Insecta;Coleoptera;Mordellidae;Pseudotolida;Ambiguous_taxa	1.0
7f68e63ea351b3570d29abc39d232104	Unassigned	1.0
7e2b74e8e163ac8751604c66bbec88bb	Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Mellilla;Mellilla xanthometata	1.0
b99f14d43e42ce6cb36b5a198365f69d	Animalia;Arthropoda;Insecta;Hemiptera;Miridae;Deraeocoris;Deraeocoris nebulosus	1.0
768e298ad5aa250fed190739828f525a	Unassigned	1.0
2ecaccf843d7da15a2305aaf30e66dfd	Animalia;Arthropoda;Insecta;Diptera;Muscidae;Coenosia;	1.0
f0b197ba27065180654dd4db6d9d66bf	Unassigned	1.0
e002e7a11f57cbe33900bd52cbefa9fe	Animalia;Arthropoda;Insecta;Diptera;Drosophilidae;Mycodrosophila;Mycodrosophila claytonae	1.0
5c3474f684c3973222a987571de87d14	Unassigned	1.0
437dcbce182008fb42cc9471bf41bb8e	Unassigned	1.0
36f73bf84706dcc60fd781f8d299da3e	Animalia;Arthropoda;Insecta;Lepidoptera;Sphingidae;Amorpha;Amorpha juglandis	1.0
29a836a18d194a1aeb4e027543a96fac	Unassigned	1.0
9ac8969696c241935b09cbcf4f2ef5a7	Unassigned	1.0
334c91699a19a8558b86d4f1ed3b18b7	Unassigned	1.0
cab19090ca5771294e37f6542affc362	Unassigned	1.0
fea662aede126bbddf2a654b9fddaa42	Animalia;Arthropoda;Arachnida;Araneae;Lycosidae;Pirata;Pirata alachuus	1.0
52badf40e8888534dca3a0db83bb63d7	Unassigned	1.0
c1159571b2f3cd8a737264cc277e3d8f	Unassigned	1.0
17b7ceb4c894826bc1577035555cb672	Unassigned	1.0
e53bf5e731c6ee8adff526f0a3303922	Unassigned	1.0
9bbfe86db4d195e790066f727b563fb5	Unassigned	1.0
8c64ab1a90837ca345c8a91f65c59888	Animalia;Arthropoda;Insecta;Coleoptera;Scirtidae;Contacyphon;	1.0
11abfea538a2ec6d3c5a0484533bfe7d	Unassigned	1.0
49b3b30223d98d265633ff883031e0ce	Unassigned	1.0
3151585e31513aad0d7f8e3c18f3bd4a	Animalia;Arthropoda;Insecta;Hymenoptera;Vespidae;Monobia;Monobia quadridens	1.0
bb9f66f68bfaeddb5bce8640d6a50199	Unassigned	1.0
b8f3d7f9a82a11dabc45f64674b10a98	Animalia;Arthropoda;Insecta;Coleoptera;Nitidulidae;Cryptarcha;Cryptarcha ampla	1.0
565f05d34970c9fdcd863201d85d4435	Unassigned	1.0
b977a27a209e4f86a8d79ea8bf75e1a4	Unassigned	1.0
1c694c4531fcce0adca248305100a787	Animalia;Arthropoda;Insecta;Lepidoptera;Gracillariidae;Caloptilia;Caloptilia negundella	1.0
990736d8f6669e3a92be77e94907a983	Animalia;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;	1.0
52c7e3fe8fc3bdf868d13afff967e41c	Unassigned	1.0
38a4029580a649a19f20d5d77f9fd2eb	Unassigned	1.0
bbae7b04e836d80b79220481d201a293	Unassigned	1.0
1deb36f3df2a9e599aa4428e21d40371	Animalia;Arthropoda;Insecta;Diptera;Dolichopodidae;;	1.0
9b6ae1ad2482596e767c1b27b1be68ac	Unassigned	1.0
f7f929bccb95abd7b659e378f95b8995	Unassigned	1.0
4fb5d62591a6bb6028caef9f0f702245	Unassigned	1.0
4b387a33ddfdaa58e2face49b1880abe	Unassigned	1.0
dc1aafc2eba5199cd6994cbbcceb43dc	Animalia;Arthropoda;Insecta;Lepidoptera;Erebidae;Hyperstrotia;Hyperstrotia nana	1.0
e89e6fc003dfd84fcc809c0b32447c13	Animalia;Arthropoda;Insecta;Lepidoptera;Bucculatricidae;Bucculatrix;	0.75
0a6765ef795d0f2e0797ac05e55b6775	Unassigned	1.0
87f24093f403558374c82333fb13a2da	Unassigned	1.0
48fc02406191e03dec17b81dc454e802	Unassigned	1.0
f32b0d54cc870b1e08d3dd59fea0e64c	Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Cydia;Cydia latiferreana	1.0
8079ac93ee95ab3db45bd828fdf12121	Unassigned	1.0
ddd9399c6d58daf22982ec4909d92109	Unassigned	1.0
a0a3c37ae470dd68adb932f412c6eff5	Unassigned	1.0
5e48236a8b363512152769df2d77a194	Unassigned	1.0
4d5bd60bfa44bde4e6faf1a6695e2ee0	Unassigned	1.0
9f473a707d3f3849a50a8599ba99bb97	Unassigned	1.0
86d51779d2086ca35a3ca088c2ceff85	Animalia;Arthropoda;Insecta;Coleoptera;Hydrophilidae;;	1.0
b70824fa1295d3f86118757ad89f45c4	Unassigned	1.0
a00333f83e2b2c288bfc12026b5f60cf	Unassigned	1.0
df33344f3375214fe5ed1f5e00785e5a	Unassigned	1.0
b2b73f88641f713240b68eda9ce3b7d7	Unassigned	1.0
4d517b15eda94f872ec9a70fe8112a7e	Unassigned	1.0
f1f65ba7057eea2fe69844ddf57796df	Animalia;Arthropoda;Insecta;Diptera;Keroplatidae;;	1.0
a349c90c3d2e94e7699935789a5ba398	Animalia;Arthropoda;Insecta;Lepidoptera;Tineidae;Tinea;Tinea carnariella	1.0
bed957eecd0eaa29fcd1c632a296938d	Unassigned	1.0
ae9fbeaa5a2cf14cf2cfd496fcf8d724	Animalia;Arthropoda;Insecta;Diptera;Chironomidae;;	1.0
dd83b7de020b949ecebf8b61f632a622	Unassigned	1.0
55a17d8326442d559967b1c9445390bf	Animalia;Arthropoda;Insecta;Lepidoptera;Crambidae;Udea	1.0
8b87140375f2616552601584fff7538d	Unassigned	1.0
93362c15cc8d2500cb01ab8f8405793a	Unassigned	1.0
4f63cc50ff49bc291e0d2724a5688688	Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Sparganothoides;Sparganothoides lentiginosana	1.0
3d0332e5e22c4195a0e3b195c3b2b43a	Unassigned	1.0
65ce1414be84397b19f5bb54872e8444	Unassigned	1.0
91da679b8a92fedde64602f1482caa1a	Animalia;Arthropoda;Insecta;Coleoptera;Staphylinidae;;	1.0
5fbef9f10927a535045c00b048c4f111	Unassigned	1.0
8db439a8b244cc8197385dedeb6f11db	Unassigned	1.0
47efba980c714597a62a6898439b6054	Unassigned	1.0
f47fbcfd8ce24ad7c6fb6a8df61dd45d	Unassigned	1.0
54ef73a74871506bfdac2f8b7d9f0da7	Unassigned	1.0
e77f30fd579b439d9a9cb866b5f4b297	Unassigned	1.0
c24ec7e81ad8ef451028cbda28f86211	Unassigned	1.0
e46a0b5f1e9c4d97fd64dab8f592f55c	Unassigned	1.0
d0025f73a745954ddcf12d9e9ac09ff3	Unassigned	1.0
d190df48e75f5e52d62ddcb4c9c19a6a	Animalia;Arthropoda;Insecta;Lepidoptera;Autostichidae;Glyphidocera;Glyphidocera dimorphella	1.0
ee216b8a0502e06ce3c6fe092f867ff3	Unassigned	1.0
a7af6ff69630740ef559117f33987078	Unassigned	1.0
497d8aaa5eedd2c5b7746eb84ca531b6	Animalia;Arthropoda;Insecta;Lepidoptera;Gracillariidae;Cameraria;Cameraria caryaefoliella	1.0
c8df64ae804d45a602669c1dd0516dd9	Unassigned	1.0
0e1be53fd394e50f6ccd9368c6b72277	Unassigned	1.0
caea36bff894ddb3dfbc71b851ea0042	Animalia;Arthropoda;Insecta;Lepidoptera;Nepticulidae	1.0
27c3fdaf4785d3747bdddc4a98b2c6ac	Unassigned	1.0
fa9845335ebc6999b3aaadaf9ebd0943	Animalia;Arthropoda;Insecta;Lepidoptera;Tineidae;Scardiella;Scardiella approximatella	1.0
a033b225f7269630bf257f34875f6887	Unassigned	1.0
fc21d4887a549ff141b8106d9fb9ef36	Unassigned	1.0
b0df50ef4b036785005fc6d9cc0683c0	Unassigned	1.0
aff315f4958575e8f5575c48d28b5cd5	Unassigned	1.0
fe97cf979b10951ec434b42f6b3d68eb	Animalia;Arthropoda;Insecta;Coleoptera;Coccinellidae;Harmonia;Harmonia axyridis	1.0
3a96200c0f0900cedb4a49aaa0671a2d	Unassigned	1.0
46236e6c515eadf67236938bcd0caf6b	Unassigned	1.0
f85b7fc104c8d4409fda3af5b22c33b6	Unassigned	1.0
a9e7a83b1655107251e8d27d768dc293	Unassigned	1.0
b0d4ad2f22ee5f63977e6e59981ca151	Animalia;Arthropoda;Insecta;Coleoptera;Aderidae;;	1.0
692a67faa37e0482db3a3b3f919d4a18	Unassigned	1.0
f4bdb7ebb872b2b4c1e8c39ee2f8d1e8	Animalia;Arthropoda;Insecta;Lepidoptera;Blastobasidae;Pigritia;Pigritia laticapitella	0.75
2c7fcd6bda2a5bbf7bcc52fff86d4d0f	Animalia;Arthropoda;Insecta;Diptera;Sarcophagidae;Ravinia;Ravinia derelicta	1.0
30a1e37b7f7bd14bdd614b675a07fe45	Unassigned	1.0
a0982513790e7977872ef374424d3906	Unassigned	1.0
ee0bd049ed256d362c89eaf7ad98aec5	Unassigned	1.0
536ae4e3ad40d7b1e25be6943c0f4733	Unassigned	1.0
99d52afd41ed37da6393ff5fc9493bf2	Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Adoxophyes;Adoxophyes negundana	1.0
7f20cc3fdf7b154d5c08d3db7c89fead	Unassigned	1.0
bb7644f8ba20c5cae13d131ecce18315	Unassigned	1.0
3103262691e71481ecc6beb4958d2a83	Unassigned	1.0
a7ab5be696f38ed02bd96426234f1c2e	Unassigned	1.0
18f863070e9e77767407b64179be1be0	Animalia;Arthropoda;Insecta;Diptera;Chironomidae;;	1.0
7b9a2abb472881e3f1e6187656bee8e9	Unassigned	1.0
cc5e6ea17a2d8c490868d45f9eb0f240	Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Phtheochroa;Phtheochroa riscana	0.7
033f89ea102d57cdb3ff8bd048c9ef25	Unassigned	1.0
a1f3a2e90c82020c387762fc55ffa200	Animalia;Arthropoda;Insecta;Diptera;Psychodidae;;	1.0
b7d931f11ccde9be37f7746e3abbee21	Animalia;Arthropoda;Insecta;Hemiptera;Tingidae;Corythucha	1.0
8973c1cc68204a16351f5b266b34b429	Unassigned	1.0
9a6724a7ff8e058e386355139452624b	Unassigned	1.0
811831995a41bb2b0a1f56c91cb8230f	Unassigned	1.0
3a112a26342dbb01e43e303de6985bb1	Unassigned	1.0
b9bb2aa6e8f48a39bbc7c5c723299795	Unassigned	1.0
83a379fee0241bc68b5e933cefaa1d06	Unassigned	1.0
5b780190c641ac77cdfb01c81f37504b	Unassigned	1.0
47af33f2f745d3ad06205e99b30d4e8d	Unassigned	1.0
95498039d86664e7658b9ad1914f0d38	Unassigned	1.0
3f51496909f3ca38c07fbb2a39615e8e	Animalia;Arthropoda;Arachnida;Araneae;Clubionidae;Clubiona;Clubiona pygmaea	1.0
123e759e444cbae85fb4ee86b641b98c	Unassigned	1.0
ae2b1527da72c9372359e7e73e8283ea	Animalia;Arthropoda;Insecta;Lepidoptera;Lecithoceridae;Martyringa;Martyringa latipennis	1.0
31d91501cbc68d04d1167a2473ea2890	Unassigned	1.0
176f8f77d9ccaffb6c83a3a639d3d1ca	Unassigned	1.0
b65908c8f87ad59c02c1004c63efa9ad	Unassigned	1.0
9b64bb56d58cffd446b9f6c83b38253d	Unassigned	1.0
7bdeb37855323cf78c70d00de38acd1b	Animalia;Arthropoda;Insecta;Lepidoptera;Crambidae;Desmia;Desmia funeralis	1.0
2906388fe2eef137678b7d04eb1a7a24	Unassigned	1.0
a270f77c7cc29a7b1f3755d90d54745b	Unassigned	1.0
11304bfccf1f0a62ff925ddddcdb9e45	Unassigned	1.0
6dbaa6b79bec7c78991a20a9a6559dbb	Unassigned	1.0
ce282abacec41d18731c8530ef80d804	Unassigned	1.0
e39de179041fc5c3d5aa19bda77346f0	Animalia;Arthropoda;Insecta;Diptera;Anisopodidae;Mycetobia;	1.0
856f450208684c1c8690367fb85bb11a	Animalia;Arthropoda;Insecta;Diptera;Tabanidae;;	1.0
c5b91c134e87ff90544b26a90b30194d	Unassigned	1.0
eb964d29364537cead37966f244e6e6a	Unassigned	1.0
a3a1dd06cb3ab290106dd1d9018abe44	Unassigned	1.0
9a3603f4c2be35b94cdfbf52f43835b4	Unassigned	1.0
87c30c3491ac751170ba0c68c5f9d8b7	Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Aethes;Ambiguous_taxa	1.0
3ed61680443c06eeef11f8adc6817752	Unassigned	1.0
ba4295e3202e02653030e74454347ce7	Unassigned	1.0
0051c96192fb4b65d012ab3b0d9858ee	Animalia;Arthropoda;Insecta;Lepidoptera;Coleophoridae;Coleophora	1.0
c5bda9278d9a9dacda68f722726632be	Unassigned	1.0
d2b3d42218f169c650b06b929685dcee	Animalia;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila tripunctata	1.0
44d88b66a156a4c1b3704a53243044b8	Unassigned	1.0
45daeaea5791c12079173212797f4d47	Animalia;Arthropoda;Insecta;Coleoptera;Zopheridae;Zopherus;Zopherus sp. TX12_18.01	1.0
2a0e683e0845199e8818e5f02ba13e1c	Unassigned	1.0
8d1fd713f24b13f91ac9b2666a34c071	Unassigned	1.0
9c28f42e2d7966fc8d79cf173b82c5e0	Unassigned	1.0
bb3fc61111713aa35d1c617af7702ec6	Animalia;Arthropoda;Insecta;Diptera;Muscidae;Atherigona	1.0
78c7addaa1dc3e1a253370906d8e0322	Unassigned	1.0
1f128faa6aa430d55038556104c55961	Unassigned	1.0
f610c65bc07196045f77cd76fbe1d2c8	Unassigned	1.0
90d0c146f64f7bf58bc8f68dbcd2146d	Unassigned	1.0
d99b715fdeebb2d83829ff7f24d98a97	Animalia;Arthropoda;Insecta;Lepidoptera;Gracillariidae;Acrocercops;Acrocercops albinatella	1.0
3bf47fdd8bf1a079a12bb39e397bd8cd	Unassigned	1.0
282707b502a1042ac1486e978b574dc9	Animalia;Arthropoda;Insecta;Lepidoptera;Erebidae;Hypena;Hypena baltimoralis	1.0
7b5f913e9de953d721e210f6e61a0d55	Unassigned	1.0
5edd663124292444b3f03b16f6d9c28a	Animalia;Arthropoda;Insecta;Lepidoptera;Gracillariidae;Caloptilia;Caloptilia packardella	0.8
574261e6eab1e0c090ff40737d550f19	Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Bactra;Bactra furfurana	1.0
466c3499623d8afb49560f7b43f316b2	Animalia;Arthropoda;Arachnida;Araneae;Araneidae;Larinioides;Larinioides cornutus	1.0
c195ead6ff56c75681f17002e4ce0110	Unassigned	1.0
bbc4f401e3a656b5977f69d6294b26ae	Unassigned	1.0
11d36e94af6ee244bd6eaffc1aab44b2	Animalia;Arthropoda;Insecta;Diptera;Chironomidae;Tanytarsus;	1.0
d699b0cca311d1afa323046cda0c08b8	Animalia;Arthropoda;Insecta;Hemiptera;Corixidae;Corisella;Corisella edulis	1.0
f4121113ea13e7a26f2167369768ff2e	Unassigned	1.0
6a21ad40a3628a62da296f45aa18a2b3	Unassigned	1.0
db69205c5925000dc665bae0626ce003	Unassigned	1.0
cfb09942e286f342550af126fe3101de	Unassigned	1.0
bce1abc12736cc1b2b810549791267c8	Unassigned	1.0
cfe6cda97b772272c8601e86e083478c	Animalia;Arthropoda;Arachnida;Araneae;Araneidae;Mecynogea;Mecynogea lemniscata	1.0
6165c3e31eeefb9d84e293621bd7d29a	Unassigned	1.0
96f477be989e91d201fe09094829b81a	Animalia;Arthropoda;Insecta;Lepidoptera;Depressariidae;Antaeotricha;Antaeotricha leucillana	1.0
9ec1180451b27d11c61a0171a1fb7811	Animalia;Arthropoda;Insecta;Lepidoptera;Crambidae;Microcrambus;Microcrambus elegans	1.0
0c0d731472f9f9d82095fb3f79185424	Unassigned	1.0
8ca3b4825158ada4ac6d1dbc0e25a32c	Unassigned	1.0
354841c03639b1ef5e619cd56927d238	Unassigned	1.0
d048bedb3ecdd601c2e6fd25083a5846	Unassigned	1.0
2614f1928ffba8e7503579bfde830253	Unassigned	1.0
551aec15db14ba8e6d9a927b43ea105a	Unassigned	1.0
304163946fff3683566d79ebac8aea2c	Unassigned	1.0
77e30988459b90fd1b72e442ed8702fa	Unassigned	1.0
6c1ac8b527880e55d9c5cdb76043861a	Unassigned	1.0
c4fbc9bf144f09f68207296b02225936	Unassigned	1.0
509432d06d5779bba37d76c6335db957	Animalia;Arthropoda;Insecta;Hymenoptera;Ichneumonidae;;	1.0
a3b6e435cbfc00bf7ac80a188e78fb53	Unassigned	1.0
18db9e0eb8284ce045c24ed004536d08	Unassigned	1.0
3c609b09a9541cf0fceb505c6591fc3d	Unassigned	1.0
ebe6e3a5ccd3c29d2c458d08130e9fb2	Unassigned	1.0
0979eac74a165d08e7b5af0c4d50d792	Unassigned	1.0
73b35197af1c6f04eb066eb0206502cc	Unassigned	1.0
